,0,reporting_year,reporting_number
DURG_4,20575.5234375,2015,2
DURG_5,9497.9951171875,2015,2
DURG_6,10333.82421875,2015,2
DURG_7,23697.626953125,2015,2
DURG_8,0.2849246859550476,2015,2
DURG_9,882.83251953125,2015,2
DURG_10,3322.85693359375,2015,2
DURG_1,10330.953125,2015,3
DURG_2,0.21056364476680756,2015,3
DURG_3,221.869140625,2015,3
DURG_4,3575.7802734375,2015,3
DURG_5,6991.400390625,2015,3
DURG_6,15968.8984375,2015,3
DURG_7,2214.08984375,2015,3
DURG_8,260.7787170410156,2015,3
DURG_9,1644.517578125,2015,3
DURG_10,1713.3214111328125,2015,3
DURG_1,20587.2421875,2015,3
DURG_2,0.03533104062080383,2015,3
DURG_3,5815.6337890625,2015,3
DURG_4,1272.697265625,2015,3
DURG_5,4058.09033203125,2015,3
DURG_6,5601.31640625,2015,3
DURG_7,22846.32421875,2015,3
DURG_8,67.3197021484375,2015,3
DURG_9,2458.0048828125,2015,3
DURG_10,911.01611328125,2015,3
DURG_1,8664.23828125,2015,3
DURG_2,16.60192108154297,2015,3
DURG_3,3456.62890625,2015,3
DURG_4,15802.126953125,2015,3
DURG_5,6549.0546875,2015,3
DURG_6,1125.21484375,2015,3
DURG_7,2150.966796875,2015,3
DURG_8,109.11587524414062,2015,3
DURG_9,2888.2431640625,2015,3
DURG_10,372.74267578125,2015,3
DURG_1,37149.29296875,2015,3
DURG_2,1.0472633838653564,2015,3
DURG_3,7963.27734375,2015,3
DURG_4,20578.1484375,2015,3
DURG_5,9539.8662109375,2015,3
DURG_6,10180.720703125,2015,3
DURG_7,16987.599609375,2015,3
DURG_8,0.18630217015743256,2015,3
DURG_9,1006.375,2015,3
DURG_10,3329.83544921875,2015,3
DURG_1,11823.48828125,2015,4
DURG_2,0.5004979372024536,2015,4
DURG_3,87.578125,2015,4
DURG_4,3286.15234375,2015,4
DURG_5,3542.962890625,2015,4
DURG_6,15745.375,2015,4
DURG_7,11216.408203125,2015,4
DURG_8,260.3564758300781,2015,4
DURG_9,550.76220703125,2015,4
DURG_10,1093.79345703125,2015,4
DURG_1,17584.87890625,2015,4
DURG_2,0.07834932953119278,2015,4
DURG_3,12517.8193359375,2015,4
DURG_4,1169.15380859375,2015,4
DURG_5,1752.6826171875,2015,4
DURG_6,15283.54296875,2015,4
DURG_7,34711.09375,2015,4
DURG_8,77.47837829589844,2015,4
DURG_9,1843.351318359375,2015,4
DURG_10,1986.375,2015,4
DURG_1,4727.6796875,2015,4
DURG_2,194.37782287597656,2015,4
DURG_3,3367.580078125,2015,4
DURG_4,14569.966796875,2015,4
DURG_5,6421.109375,2015,4
DURG_6,1732.7734375,2015,4
DURG_7,752.689453125,2015,4
DURG_8,85.18208312988281,2015,4
DURG_9,1672.74462890625,2015,4
DURG_10,441.6077880859375,2015,4
DURG_1,37760.55859375,2015,4
DURG_2,1.1140787601470947,2015,4
DURG_3,10128.8935546875,2015,4
DURG_4,20569.267578125,2015,4
DURG_5,9510.5146484375,2015,4
DURG_6,9867.744140625,2015,4
DURG_7,2188.244140625,2015,4
DURG_8,0.6349057555198669,2015,4
DURG_9,1110.60693359375,2015,4
DURG_10,3621.791015625,2015,4
