,0,reporting_year,reporting_number
DURG_8,257.1209717,2011,1
DURG_9,14183.80273,2011,1
DURG_10,6508.922852,2011,1
DURG_1,40136.01172,2011,1
DURG_2,0.462744385,2011,1
DURG_3,8516.850586,2011,1
DURG_4,53050.01563,2011,1
DURG_5,8741.050781,2011,1
DURG_6,8554.34375,2011,1
DURG_7,7599.618164,2011,1
DURG_8,1.02336669,2011,1
DURG_9,463.7539063,2011,1
DURG_10,398.3925781,2011,1
DURG_1,32310.17773,2011,1
DURG_2,0.994282663,2011,1
DURG_3,3990.796875,2011,1
DURG_4,1791.822021,2011,1
DURG_5,7096.064453,2011,1
DURG_6,21815.13867,2011,1
DURG_7,14240.46973,2011,1
DURG_8,106.2213593,2011,1
DURG_9,3342.032959,2011,1
DURG_10,188.3297119,2011,1
DURG_1,45258.85938,2011,1
DURG_2,0.164765581,2011,1
DURG_3,6168.517578,2011,1
DURG_4,20508.47461,2011,1
DURG_5,10046.72266,2011,1
DURG_6,12202.31445,2011,1
DURG_7,16388.5625,2011,1
DURG_8,0.128246143,2011,1
DURG_9,152.6010742,2011,1
DURG_10,3154.115723,2011,1
DURG_1,160487.75,2011,2
DURG_2,381.9711914,2011,2
DURG_3,2085.873047,2011,2
DURG_4,470885.1875,2011,2
DURG_5,4341.329102,2011,2
DURG_6,6362.746094,2011,2
DURG_7,8601.276367,2011,2
DURG_8,259.6026001,2011,2
DURG_9,12796.24414,2011,2
DURG_10,462.5302734,2011,2
DURG_1,35610.69531,2011,2
DURG_2,0.588687003,2011,2
DURG_3,11208.24902,2011,2
DURG_4,88211.07031,2011,2
DURG_5,8684.920898,2011,2
DURG_6,2904.457031,2011,2
DURG_7,11373.6748,2011,2
DURG_8,1.581291914,2011,2
DURG_9,108.284668,2011,2
DURG_10,267.0256348,2011,2
DURG_1,31311.5332,2011,2
DURG_2,1.363331199,2011,2
DURG_3,3860.007813,2011,2
DURG_4,1632.874023,2011,2
DURG_5,7058.641602,2011,2
DURG_6,21932.27148,2011,2
DURG_7,13056.35059,2011,2
DURG_8,106.2498703,2011,2
DURG_9,3277.595215,2011,2
DURG_10,190.6429443,2011,2
DURG_1,46257.55469,2011,2
DURG_2,0.003452717,2011,2
DURG_3,7169.59375,2011,2
DURG_4,20472.23242,2011,2
DURG_5,10030.7793,2011,2
DURG_6,12031.78516,2011,2
DURG_7,16692.99414,2011,2
DURG_8,0.278607428,2011,2
DURG_9,211.0373535,2011,2
DURG_10,3144.636475,2011,2
DURG_1,151109,2011,3
DURG_2,301.9922485,2011,3
DURG_3,2893.631836,2011,3
DURG_4,162360.2188,2011,3
DURG_5,4004.416992,2011,3
DURG_6,7893.296875,2011,3
DURG_7,8701.822266,2011,3
DURG_8,258.303009,2011,3
DURG_9,12389.39258,2011,3
DURG_10,6483.584961,2011,3
DURG_1,21707.11719,2011,3
DURG_2,0.293545157,2011,3
DURG_3,12368.86621,2011,3
DURG_4,133771.4844,2011,3
DURG_5,8630.210938,2011,3
DURG_6,7799.007813,2011,3
DURG_7,9824.259766,2011,3
DURG_8,3.268754721,2011,3
DURG_9,1259.827637,2011,3
DURG_10,26.16259766,2011,3
DURG_1,29486.34375,2011,3
DURG_2,1.203759909,2011,3
DURG_3,3642.712891,2011,3
DURG_4,848.3852539,2011,3
DURG_5,7078.864258,2011,3
DURG_6,21890.17383,2011,3
DURG_7,10988.6123,2011,3
DURG_8,106.0848618,2011,3
DURG_9,3181.003906,2011,3
DURG_10,237.2572021,2011,3
DURG_1,46595.75781,2011,3
DURG_2,0.077527456,2011,3
DURG_3,7549.837891,2011,3
DURG_4,20217.52148,2011,3
DURG_5,10016.97266,2011,3
DURG_6,12206.76172,2011,3
DURG_7,16513.94727,2011,3
DURG_8,0.677422583,2011,3
DURG_9,199.6616211,2011,3
DURG_10,3155.693848,2011,3
DURG_1,139282.5156,2011,4
DURG_2,156.1612091,2011,4
DURG_3,3087.144531,2011,4
DURG_4,161852.9531,2011,4
DURG_5,3889.532227,2011,4
DURG_6,872.7734375,2011,4
DURG_7,9007.429688,2011,4
DURG_8,258.3833313,2011,4
DURG_9,9182.9375,2011,4
DURG_10,5301.147461,2011,4
DURG_1,11895.99219,2011,4
DURG_2,0.024850588,2011,4
DURG_3,10962.49121,2011,4
DURG_4,47048.79688,2011,4
DURG_5,8308.166992,2011,4
DURG_6,12084.76563,2011,4
DURG_7,8845.621094,2011,4
DURG_8,2.213791847,2011,4
DURG_9,1206.348633,2011,4
DURG_10,94.77612305,2011,4
DURG_1,26088.53906,2011,4
DURG_2,1.225272179,2011,4
DURG_3,4341.494141,2011,4
DURG_4,10480.75195,2011,4
DURG_5,7109.739258,2011,4
DURG_6,21378.97852,2011,4
DURG_7,12133.17188,2011,4
DURG_8,106.4449768,2011,4
DURG_9,2829.16748,2011,4
DURG_10,294.9832764,2011,4
DURG_1,47590.60156,2011,4
DURG_2,0.896007955,2011,4
DURG_3,7977.330078,2011,4
DURG_4,20112.36719,2011,4
DURG_5,10012.16699,2011,4
DURG_6,12305.89258,2011,4
DURG_7,16370.71387,2011,4
DURG_8,0.38825503,2011,4
DURG_9,206.0100098,2011,4
DURG_10,3160.486084,2011,4
